celula,algoritmo,seed,git_sha,sha256_binario,total_kwh,total_gco2,total_migrations,total_mig_bytes,mean_active_hosts,final_sla_violations,total_unplaced_vms,algo_wall_total_us
az-anticorr-alta,ffd,53,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.75805951426167,52918.789219298254,0,0.0,397.5375,0,508,11251
az-anticorr-alta,ffd,54,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.4040785940478,52940.622670739074,0,0.0,398.56666666666666,0,440,11477
az-anticorr-alta,ffd,55,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,145.0830847096396,52999.69256107671,0,0.0,399.51666666666665,0,585,12615
az-anticorr-alta,ffd,56,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.96536333755324,53026.285559085896,0,0.0,398.7291666666667,0,479,10902
az-anticorr-alta,ffd,57,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.16034412998005,52784.49572625599,0,0.0,397.0625,0,501,10362
az-anticorr-alta,ffd,58,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.88540417013965,52785.42593838934,0,0.0,396.4875,0,403,9965
az-anticorr-alta,ffd,59,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.71730110041756,52930.982206374894,0,0.0,398.4125,0,513,11951
az-anticorr-alta,ffd,60,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.0135245930534,52782.41148774859,0,0.0,396.5083333333333,0,566,12862
az-anticorr-alta,ffd,61,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.8776615645867,53052.51243994314,0,0.0,398.8041666666667,0,590,11249
az-anticorr-alta,ffd,62,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.23970307287877,52830.15673343426,0,0.0,397.5833333333333,0,509,12866
az-anticorr-alta,ffd,63,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.1927552974887,52842.72783211878,0,0.0,397.4875,0,459,9532
az-anticorr-alta,ffd,64,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.81216795947043,52851.99119889922,0,0.0,398.04583333333335,0,511,10221
az-anticorr-alta,ffd,65,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.16088305988714,52842.70324615743,0,0.0,396.95,0,407,13333
az-anticorr-alta,ffd,66,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.43686124450758,52940.099647152296,0,0.0,398.62916666666666,0,566,13282
az-anticorr-alta,ffd,67,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.9807415928009,52983.29219629243,0,0.0,398.6625,0,603,12361
az-anticorr-alta,ffd,68,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.90497264210052,52770.89426695944,0,0.0,395.2625,0,575,11880
az-anticorr-alta,ffd,69,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.53720434937333,52840.302313712295,0,0.0,397.6166666666667,0,452,12572
az-anticorr-alta,ffd,70,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,145.00149682589796,52954.07422553283,0,0.0,399.0208333333333,0,561,12313
az-anticorr-alta,ffd,71,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.42903457477453,52978.23840348187,0,0.0,397.89166666666665,0,532,14832
az-anticorr-alta,first_fit,52,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.01792053504002,52784.688905119765,0,0.0,396.70416666666665,0,414,8210
az-anticorr-alta,first_fit,53,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.9665036645674,53004.33366298337,0,0.0,399.15416666666664,0,423,7253
az-anticorr-alta,first_fit,54,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.17495602962688,52886.93527061844,0,0.0,398.175,0,418,11409
az-anticorr-alta,first_fit,55,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.7431029889683,52961.69256130632,0,0.0,398.225,0,512,10330
az-anticorr-alta,first_fit,56,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.67637423950555,52952.719600107775,0,0.0,399.19166666666666,0,416,6126
az-anticorr-alta,first_fit,57,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.00326343197528,52795.976695961916,0,0.0,397.76666666666665,0,437,10359
az-anticorr-alta,first_fit,58,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.6814924602101,52660.266866660786,0,0.0,396.51666666666665,0,355,8614
az-anticorr-alta,first_fit,59,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.13976351764165,52811.461941417394,0,0.0,397.4291666666667,0,437,7484
az-anticorr-alta,first_fit,60,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.04554504838939,52708.19679375775,0,0.0,397.0833333333333,0,430,11219
az-anticorr-alta,first_fit,61,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.76947834448578,52984.05803439163,0,0.0,397.68333333333334,0,498,10213
az-anticorr-alta,first_fit,62,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.20668085785493,52891.24777578029,0,0.0,398.3208333333333,0,406,7795
az-anticorr-alta,first_fit,63,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.98382056135236,52845.24972976618,0,0.0,397.5708333333333,0,416,9744
az-anticorr-alta,first_fit,64,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.69665598556816,52918.1980413743,0,0.0,398.60833333333335,0,389,5849
az-anticorr-alta,first_fit,65,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.98952266242966,52846.80383401977,0,0.0,397.32916666666665,0,349,6732
az-anticorr-alta,first_fit,66,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.99668242437622,52805.64753161998,0,0.0,397.78333333333336,0,485,9353
az-anticorr-alta,first_fit,67,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.60130953759278,52884.57988013579,0,0.0,398.325,0,506,7164
az-anticorr-alta,first_fit,68,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.92110265680245,52696.42428027846,0,0.0,396.62083333333334,0,539,9447
az-anticorr-alta,first_fit,69,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.41497164302302,52926.33841886241,0,0.0,397.81666666666666,0,427,8921
az-anticorr-alta,first_fit,70,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.75959414854069,52913.66311379669,0,0.0,399.3208333333333,0,455,8491
az-anticorr-alta,first_fit,71,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.21239682273384,52929.65688347719,0,0.0,397.90416666666664,0,518,12239
az-anticorr-alta,follow_renewables,52,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,138.43748912853476,43366.54309800688,2751,23325632.04849434,320.3833333333333,19612,283,47030
