celula,algoritmo,seed,git_sha,total_kwh,total_gco2,total_migrations,total_mig_bytes,mean_active_hosts,final_sla_violations,total_unplaced_vms,algo_wall_total_us,fonte_carbono
go-em2021-alta,wsnb,51,305e2b27726305e196eea090fabc312280b39e1f,143.09608743364328,63563.96858688789,0,0.0,390.8041666666667,0,328,7774,em2021
go-em2021-folgada,best_fit,42,305e2b27726305e196eea090fabc312280b39e1f,40.77733679811122,19300.5001798458,0,0.0,144.1875,0,0,2245,em2021
go-em2021-folgada,best_fit,43,305e2b27726305e196eea090fabc312280b39e1f,42.771528004405894,20132.559994404288,0,0.0,148.91666666666666,0,0,2196,em2021
go-em2021-folgada,best_fit,44,305e2b27726305e196eea090fabc312280b39e1f,40.879437551061784,19363.993966425984,0,0.0,145.82083333333333,0,0,2832,em2021
go-em2021-folgada,best_fit,45,305e2b27726305e196eea090fabc312280b39e1f,41.3118216428402,20228.761246796927,0,0.0,145.35833333333332,0,0,2520,em2021
go-em2021-folgada,best_fit,46,305e2b27726305e196eea090fabc312280b39e1f,41.659425470194975,19966.433992860744,0,0.0,145.76666666666668,0,0,2431,em2021
go-em2021-folgada,best_fit,47,305e2b27726305e196eea090fabc312280b39e1f,40.25354270323522,19728.472504407135,0,0.0,144.4625,0,0,2211,em2021
go-em2021-folgada,best_fit,48,305e2b27726305e196eea090fabc312280b39e1f,38.37505901014005,18779.704048355972,0,0.0,141.7875,0,0,3032,em2021
go-em2021-folgada,best_fit,49,305e2b27726305e196eea090fabc312280b39e1f,41.35484345424331,19834.381086990466,0,0.0,145.34166666666667,0,0,2341,em2021
go-em2021-folgada,best_fit,50,305e2b27726305e196eea090fabc312280b39e1f,40.87212028108729,19246.68011448072,0,0.0,146.44166666666666,0,0,3052,em2021
go-em2021-folgada,best_fit,51,305e2b27726305e196eea090fabc312280b39e1f,41.28207143932528,19677.05564535067,0,0.0,146.68333333333334,0,0,2879,em2021
go-em2021-folgada,bfd,42,305e2b27726305e196eea090fabc312280b39e1f,40.048474992046685,19328.143898966788,0,0.0,141.975,0,0,2895,em2021
go-em2021-folgada,bfd,43,305e2b27726305e196eea090fabc312280b39e1f,41.01079608095159,19466.30335379405,0,0.0,141.79583333333332,0,0,5152,em2021
go-em2021-folgada,bfd,44,305e2b27726305e196eea090fabc312280b39e1f,40.382629323205194,19235.990767966563,0,0.0,141.59583333333333,0,0,3630,em2021
go-em2021-folgada,bfd,45,305e2b27726305e196eea090fabc312280b39e1f,40.697575764886885,19333.94227239204,0,0.0,141.48333333333332,0,0,3607,em2021
go-em2021-folgada,bfd,46,305e2b27726305e196eea090fabc312280b39e1f,40.84596626932722,19241.661593396228,0,0.0,140.97916666666666,0,0,3833,em2021
go-em2021-folgada,bfd,47,305e2b27726305e196eea090fabc312280b39e1f,38.89570022100135,18957.19537034544,0,0.0,140.85833333333332,0,0,3594,em2021
go-em2021-folgada,bfd,48,305e2b27726305e196eea090fabc312280b39e1f,37.72027265442564,18538.06054474227,0,0.0,138.03333333333333,0,0,3585,em2021
go-em2021-folgada,bfd,49,305e2b27726305e196eea090fabc312280b39e1f,40.98639601265755,19129.80591999135,0,0.0,140.54166666666666,0,0,3769,em2021
go-em2021-folgada,bfd,50,305e2b27726305e196eea090fabc312280b39e1f,39.63934220408872,18795.18185985651,0,0.0,141.71666666666667,0,0,2755,em2021
go-em2021-folgada,bfd,51,305e2b27726305e196eea090fabc312280b39e1f,39.454654961105284,18718.1347905198,0,0.0,137.6625,0,0,3504,em2021
go-em2021-folgada,cnemesis,42,305e2b27726305e196eea090fabc312280b39e1f,35.09585270977999,5603.6104074822015,460,3768577.672800064,97.67083333333333,669,0,9919,em2021
go-em2021-folgada,cnemesis,43,305e2b27726305e196eea090fabc312280b39e1f,36.1139142704828,5974.916109632836,460,3768471.130340576,100.89583333333333,557,0,10299,em2021
go-em2021-folgada,cnemesis,44,305e2b27726305e196eea090fabc312280b39e1f,34.42898697545323,5334.294355814208,460,3768470.758372307,97.41666666666667,312,0,9804,em2021
go-em2021-folgada,cnemesis,45,305e2b27726305e196eea090fabc312280b39e1f,34.2805111742751,5171.223518174921,460,3768320.0,97.70416666666667,0,0,10024,em2021
go-em2021-folgada,cnemesis,46,305e2b27726305e196eea090fabc312280b39e1f,35.42741648889757,5814.526435429836,460,3768462.0142936707,98.1625,233,0,10745,em2021
go-em2021-folgada,cnemesis,47,305e2b27726305e196eea090fabc312280b39e1f,34.9088357025112,5524.957785684601,460,3768616.5056037903,96.475,592,0,11657,em2021
go-em2021-folgada,cnemesis,48,305e2b27726305e196eea090fabc312280b39e1f,32.61962984258251,4649.853606116929,460,3768412.259498596,93.94583333333334,832,0,11244,em2021
go-em2021-folgada,cnemesis,49,305e2b27726305e196eea090fabc312280b39e1f,34.464973307607096,5274.8845820011375,460,3768386.542134285,99.29166666666667,439,0,10209,em2021
go-em2021-folgada,cnemesis,50,305e2b27726305e196eea090fabc312280b39e1f,34.094389293134164,5282.958625332915,460,3768539.450293541,96.27083333333333,808,0,10034,em2021
go-em2021-folgada,cnemesis,51,305e2b27726305e196eea090fabc312280b39e1f,35.85262647808114,6009.9892387602185,460,3768525.9836187363,97.48333333333333,1336,0,9856,em2021
go-em2021-folgada,ffd,42,305e2b27726305e196eea090fabc312280b39e1f,36.73202533522615,19296.54770537742,0,0.0,101.29166666666667,0,0,1985,em2021
go-em2021-folgada,ffd,43,305e2b27726305e196eea090fabc312280b39e1f,37.04509046574988,19098.806236473556,0,0.0,103.425,0,0,1663,em2021
go-em2021-folgada,ffd,44,305e2b27726305e196eea090fabc312280b39e1f,37.874038608234706,19499.024022685302,0,0.0,105.45,0,0,1377,em2021
go-em2021-folgada,ffd,45,305e2b27726305e196eea090fabc312280b39e1f,36.560851544624555,19685.76650048035,0,0.0,99.88333333333334,0,0,1825,em2021
go-em2021-folgada,ffd,46,305e2b27726305e196eea090fabc312280b39e1f,37.41097801385287,19510.038593330897,0,0.0,101.49166666666666,0,0,1873,em2021
go-em2021-folgada,ffd,47,305e2b27726305e196eea090fabc312280b39e1f,36.32373213133216,19368.127173058274,0,0.0,97.925,0,0,1955,em2021
go-em2021-folgada,ffd,48,305e2b27726305e196eea090fabc312280b39e1f,35.42150972511135,19374.820123259255,0,0.0,96.05,0,0,1883,em2021
go-em2021-folgada,ffd,49,305e2b27726305e196eea090fabc312280b39e1f,36.51861044437604,19414.381960499028,0,0.0,100.39583333333333,0,0,1273,em2021
go-em2021-folgada,ffd,50,305e2b27726305e196eea090fabc312280b39e1f,36.916718201432936,19280.738528289934,0,0.0,100.77083333333333,0,0,1863,em2021
go-em2021-folgada,ffd,51,305e2b27726305e196eea090fabc312280b39e1f,36.899401958117004,19370.176764364143,0,0.0,98.425,0,0,1756,em2021
go-em2021-folgada,first_fit,42,305e2b27726305e196eea090fabc312280b39e1f,40.65753554164268,20413.4644084231,0,0.0,102.075,0,0,831,em2021
go-em2021-folgada,first_fit,43,305e2b27726305e196eea090fabc312280b39e1f,40.72585488104677,20358.88372019653,0,0.0,104.20416666666667,0,0,910,em2021
go-em2021-folgada,first_fit,44,305e2b27726305e196eea090fabc312280b39e1f,39.63369101259263,20276.288984428134,0,0.0,101.40416666666667,0,0,893,em2021
go-em2021-folgada,first_fit,45,305e2b27726305e196eea090fabc312280b39e1f,39.383900581208835,20090.239237874932,0,0.0,100.87083333333334,0,0,1682,em2021
go-em2021-folgada,first_fit,46,305e2b27726305e196eea090fabc312280b39e1f,40.39281411083665,20487.724214783168,0,0.0,101.62083333333334,0,0,884,em2021
go-em2021-folgada,first_fit,47,305e2b27726305e196eea090fabc312280b39e1f,40.5941244370327,20355.103617635406,0,0.0,104.35,0,0,885,em2021
go-em2021-folgada,first_fit,48,305e2b27726305e196eea090fabc312280b39e1f,37.79726265872417,19775.666191795215,0,0.0,97.15833333333333,0,0,1551,em2021
go-em2021-folgada,first_fit,49,305e2b27726305e196eea090fabc312280b39e1f,39.77670391837042,19973.14456529562,0,0.0,104.50833333333334,0,0,1623,em2021
go-em2021-folgada,first_fit,50,305e2b27726305e196eea090fabc312280b39e1f,39.76926947174763,19999.202589491124,0,0.0,103.9875,0,0,1783,em2021
go-em2021-folgada,first_fit,51,305e2b27726305e196eea090fabc312280b39e1f,40.191990567329206,20133.95186252849,0,0.0,101.20833333333333,0,0,1810,em2021
go-em2021-folgada,follow_renewables,42,305e2b27726305e196eea090fabc312280b39e1f,34.52041246556202,5195.547293374743,12,375992.9832639694,95.775,7255,0,14643,em2021
go-em2021-folgada,follow_renewables,43,305e2b27726305e196eea090fabc312280b39e1f,36.0196861387838,5876.710506096304,24,761028.7405614853,94.94583333333334,4683,0,15085,em2021
go-em2021-folgada,follow_renewables,44,305e2b27726305e196eea090fabc312280b39e1f,33.891329812534,4965.565421216911,15,414395.78504276276,94.61666666666666,2602,0,16069,em2021
go-em2021-folgada,follow_renewables,45,305e2b27726305e196eea090fabc312280b39e1f,33.96610735368066,4965.736199133391,16,519720.3610305786,93.075,5593,0,15984,em2021
go-em2021-folgada,follow_renewables,46,305e2b27726305e196eea090fabc312280b39e1f,35.38749083130049,5681.679362530573,12,303990.14918231964,95.98333333333333,1461,0,15695,em2021
go-em2021-folgada,follow_renewables,47,305e2b27726305e196eea090fabc312280b39e1f,33.69127336082092,4922.3100603112725,13,454362.5740661621,93.87083333333334,2011,0,14706,em2021
go-em2021-folgada,follow_renewables,48,305e2b27726305e196eea090fabc312280b39e1f,33.21655324217167,4689.773528659551,16,439176.23801898956,92.3125,1964,0,12231,em2021
go-em2021-folgada,follow_renewables,49,305e2b27726305e196eea090fabc312280b39e1f,33.693689388107565,4940.782609072985,17,676227.7908906937,93.17083333333333,3814,0,13580,em2021
go-em2021-folgada,follow_renewables,50,305e2b27726305e196eea090fabc312280b39e1f,34.51318463845908,5325.067943658323,15,528531.7824659348,94.62916666666666,2791,0,13718,em2021
go-em2021-folgada,follow_renewables,51,305e2b27726305e196eea090fabc312280b39e1f,34.227257193986475,5173.1839020109,12,448296.9213037491,94.40416666666667,1012,0,15128,em2021
go-em2021-folgada,followme_s,42,305e2b27726305e196eea090fabc312280b39e1f,34.765430801311624,5533.600930229345,1150,9421621.98268509,95.4,1760,0,16227,em2021
go-em2021-folgada,followme_s,43,305e2b27726305e196eea090fabc312280b39e1f,35.043755908117404,5734.565610708575,1087,8911657.45137024,95.6375,3927,0,14706,em2021
go-em2021-folgada,followme_s,44,305e2b27726305e196eea090fabc312280b39e1f,33.401908091854125,5053.148266771639,1149,9430210.440084457,94.27083333333333,1116,0,14527,em2021
go-em2021-folgada,followme_s,45,305e2b27726305e196eea090fabc312280b39e1f,33.30325464637335,4896.670021639712,1136,9340734.134526253,92.7375,1017,0,16971,em2021
go-em2021-folgada,followme_s,46,305e2b27726305e196eea090fabc312280b39e1f,35.19459520689181,5722.980821941008,1149,9419907.611849785,96.1875,1711,0,15321,em2021
go-em2021-folgada,followme_s,47,305e2b27726305e196eea090fabc312280b39e1f,34.13217268082631,5297.275164734001,1146,9388995.643943787,93.525,4933,0,15910,em2021
go-em2021-folgada,followme_s,48,305e2b27726305e196eea090fabc312280b39e1f,32.00381553150879,4589.639049771913,1150,9428665.91332531,91.81666666666666,1723,0,12708,em2021
go-em2021-folgada,followme_s,49,305e2b27726305e196eea090fabc312280b39e1f,34.42994516984116,5342.724799644998,1130,9191547.420928955,98.15833333333333,984,0,15170,em2021
go-em2021-folgada,followme_s,50,305e2b27726305e196eea090fabc312280b39e1f,33.56084275659454,5202.288704327988,1143,9407651.412566185,93.20416666666667,2190,0,16003,em2021
go-em2021-folgada,followme_s,51,305e2b27726305e196eea090fabc312280b39e1f,35.11870287727653,5823.20988773712,1143,9273567.903767586,95.3875,3254,0,10913,em2021
go-em2021-folgada,lowest_carbon_dc,42,305e2b27726305e196eea090fabc312280b39e1f,35.370719404320255,5672.064674137457,0,0.0,97.9875,0,0,4681,em2021
go-em2021-folgada,lowest_carbon_dc,43,305e2b27726305e196eea090fabc312280b39e1f,36.28997050899373,6040.192823653757,0,0.0,101.84583333333333,0,0,4729,em2021
go-em2021-folgada,lowest_carbon_dc,44,305e2b27726305e196eea090fabc312280b39e1f,34.651316537287386,5352.435231113859,0,0.0,98.8375,0,0,4198,em2021
go-em2021-folgada,lowest_carbon_dc,45,305e2b27726305e196eea090fabc312280b39e1f,34.533883306716405,5242.449953096285,0,0.0,98.8125,0,0,4464,em2021
go-em2021-folgada,lowest_carbon_dc,46,305e2b27726305e196eea090fabc312280b39e1f,35.69535419818972,5866.178855491429,0,0.0,98.65416666666667,0,0,4497,em2021
go-em2021-folgada,lowest_carbon_dc,47,305e2b27726305e196eea090fabc312280b39e1f,35.41887008103028,5698.370601471599,0,0.0,98.78333333333333,0,0,4618,em2021
go-em2021-folgada,lowest_carbon_dc,48,305e2b27726305e196eea090fabc312280b39e1f,33.01976995418437,4732.4125854895565,0,0.0,95.18333333333334,0,0,4561,em2021
go-em2021-folgada,lowest_carbon_dc,49,305e2b27726305e196eea090fabc312280b39e1f,34.983397499712005,5456.298444102975,0,0.0,101.34583333333333,0,0,4244,em2021
go-em2021-folgada,lowest_carbon_dc,50,305e2b27726305e196eea090fabc312280b39e1f,34.88194606725732,5565.047249012574,0,0.0,99.75,0,0,5102,em2021
go-em2021-folgada,lowest_carbon_dc,51,305e2b27726305e196eea090fabc312280b39e1f,36.388966759276755,6183.454313097466,0,0.0,99.47083333333333,0,0,4445,em2021
go-em2021-folgada,round_robin,42,305e2b27726305e196eea090fabc312280b39e1f,137.35699509592743,62655.84703675447,0,0.0,381.47083333333336,0,4,1199,em2021
go-em2021-folgada,round_robin,43,305e2b27726305e196eea090fabc312280b39e1f,136.35564867722397,60764.866614738035,0,0.0,378.00416666666666,0,6,2100,em2021
go-em2021-folgada,round_robin,44,305e2b27726305e196eea090fabc312280b39e1f,137.94174642419495,63175.335335931544,0,0.0,383.8125,0,7,1024,em2021
go-em2021-folgada,round_robin,45,305e2b27726305e196eea090fabc312280b39e1f,138.07091357430141,64217.364501766584,0,0.0,384.2,0,7,1291,em2021
go-em2021-folgada,round_robin,46,305e2b27726305e196eea090fabc312280b39e1f,139.2988817051867,64025.914726054274,0,0.0,388.3875,0,1,1674,em2021
go-em2021-folgada,round_robin,47,305e2b27726305e196eea090fabc312280b39e1f,134.14893969322682,60540.74409551725,0,0.0,373.34583333333336,0,2,1895,em2021
go-em2021-folgada,round_robin,48,305e2b27726305e196eea090fabc312280b39e1f,137.5953415744121,62758.289470660566,0,0.0,382.47083333333336,0,2,1055,em2021
go-em2021-folgada,round_robin,49,305e2b27726305e196eea090fabc312280b39e1f,137.31041434354077,62104.97071909406,0,0.0,383.975,0,6,1062,em2021
go-em2021-folgada,round_robin,50,305e2b27726305e196eea090fabc312280b39e1f,137.2271660476491,62800.52864620737,0,0.0,381.7875,0,5,1476,em2021
go-em2021-folgada,round_robin,51,305e2b27726305e196eea090fabc312280b39e1f,135.12730870987914,62546.59029482174,0,0.0,377.8333333333333,0,3,1792,em2021
go-em2021-folgada,worst_fit,42,305e2b27726305e196eea090fabc312280b39e1f,66.88999027072182,30722.858909777027,0,0.0,88.0375,0,25,2521,em2021
go-em2021-folgada,worst_fit,43,305e2b27726305e196eea090fabc312280b39e1f,67.35185508766546,30947.35347583275,0,0.0,88.65416666666667,0,25,2953,em2021
go-em2021-folgada,worst_fit,44,305e2b27726305e196eea090fabc312280b39e1f,67.35191171413695,31111.005674098164,0,0.0,88.59583333333333,0,25,2439,em2021
go-em2021-folgada,worst_fit,45,305e2b27726305e196eea090fabc312280b39e1f,67.8699752870222,31437.24445599081,0,0.0,89.2875,0,25,2905,em2021
go-em2021-folgada,worst_fit,46,305e2b27726305e196eea090fabc312280b39e1f,67.48241707827124,31163.11450956757,0,0.0,88.82083333333334,0,25,2304,em2021
go-em2021-folgada,worst_fit,47,305e2b27726305e196eea090fabc312280b39e1f,66.70886321992158,30867.44884566503,0,0.0,87.74166666666666,0,25,2211,em2021
go-em2021-folgada,worst_fit,48,305e2b27726305e196eea090fabc312280b39e1f,67.71876438692125,31309.01076837064,0,0.0,89.13333333333334,0,25,2854,em2021
go-em2021-folgada,worst_fit,49,305e2b27726305e196eea090fabc312280b39e1f,67.18108789256635,30925.42336979898,0,0.0,88.36666666666666,0,25,2543,em2021
go-em2021-folgada,worst_fit,50,305e2b27726305e196eea090fabc312280b39e1f,67.29328852803188,31056.18333941786,0,0.0,88.51666666666667,0,26,2451,em2021
go-em2021-folgada,worst_fit,51,305e2b27726305e196eea090fabc312280b39e1f,67.00421490807983,30819.790324129004,0,0.0,88.1625,0,25,2220,em2021
go-em2021-folgada,wsnb,42,305e2b27726305e196eea090fabc312280b39e1f,37.744790181107824,6825.756252160778,0,0.0,109.89583333333333,0,0,1961,em2021
go-em2021-folgada,wsnb,43,305e2b27726305e196eea090fabc312280b39e1f,38.02168340272842,6961.328107407211,0,0.0,110.17916666666666,0,0,2741,em2021
go-em2021-folgada,wsnb,44,305e2b27726305e196eea090fabc312280b39e1f,36.69938590376613,6533.146839532958,0,0.0,108.22083333333333,0,0,2544,em2021
go-em2021-folgada,wsnb,45,305e2b27726305e196eea090fabc312280b39e1f,36.809580629312656,6382.245204262021,0,0.0,108.70416666666667,0,0,2625,em2021
go-em2021-folgada,wsnb,46,305e2b27726305e196eea090fabc312280b39e1f,38.01819386788899,6985.198810842761,0,0.0,109.46666666666667,0,0,2517,em2021
go-em2021-folgada,wsnb,47,305e2b27726305e196eea090fabc312280b39e1f,36.5139340902183,6309.1900600063655,0,0.0,107.7375,0,0,2111,em2021
go-em2021-folgada,wsnb,48,305e2b27726305e196eea090fabc312280b39e1f,34.7612426681883,5567.769144696895,0,0.0,106.14583333333333,0,0,2713,em2021
go-em2021-folgada,wsnb,49,305e2b27726305e196eea090fabc312280b39e1f,36.90205176559039,6447.422304894531,0,0.0,109.18333333333334,0,0,2067,em2021
go-em2021-folgada,wsnb,50,305e2b27726305e196eea090fabc312280b39e1f,36.62641479486477,6520.072717825917,0,0.0,109.04166666666667,0,0,1761,em2021
go-em2021-folgada,wsnb,51,305e2b27726305e196eea090fabc312280b39e1f,37.29846691084696,6775.185975957529,0,0.0,108.66666666666667,0,0,2099,em2021
