celula,metrica,algoritmo,media,posto_medio,vencedor
hetcap-az-anticorr-folgada,gco2_por_vm,followme_s,2.3638031632163896,1.0,True
hetcap-az-anticorr-folgada,gco2_por_vm,lowest_carbon_dc,2.717753627751464,3.5,False
hetcap-az-anticorr-folgada,gco2_por_vm,round_robin,19.222779134420012,11.0,False
hetcap-az-anticorr-folgada,gco2_por_vm,worst_fit,9.081095425324577,10.0,False
hetcap-az-anticorr-folgada,gco2_por_vm,wsnb,3.082387802423965,5.0,False
hetcap-az-realjun-folgada,total_gco2,best_fit,25000.59989161952,8.0,False
hetcap-az-realjun-folgada,total_gco2,bfd,25831.36496003056,9.0,False
hetcap-az-realjun-folgada,total_gco2,cnemesis,10174.372156300009,2.0,False
hetcap-az-realjun-folgada,total_gco2,ffd,14776.3856691934,7.0,False
hetcap-az-realjun-folgada,total_gco2,first_fit,14574.906950454813,6.0,False
hetcap-az-realjun-folgada,total_gco2,follow_renewables,9571.145362569714,1.0,True
hetcap-az-realjun-folgada,total_gco2,followme_s,10393.67416534137,3.0,False
hetcap-az-realjun-folgada,total_gco2,lowest_carbon_dc,12046.527255798124,5.0,False
hetcap-az-realjun-folgada,total_gco2,round_robin,74719.47267293613,11.0,False
hetcap-az-realjun-folgada,total_gco2,worst_fit,32806.40410467381,10.0,False
hetcap-az-realjun-folgada,total_gco2,wsnb,11369.53108048137,4.0,False
hetcap-az-realjun-folgada,total_kwh,best_fit,45.839517553113396,7.0,False
hetcap-az-realjun-folgada,total_kwh,bfd,48.196984889256086,9.0,False
hetcap-az-realjun-folgada,total_kwh,cnemesis,41.26844824176581,3.0,False
hetcap-az-realjun-folgada,total_kwh,ffd,45.918667505228136,8.0,False
hetcap-az-realjun-folgada,total_kwh,first_fit,45.447336225021026,5.0,False
hetcap-az-realjun-folgada,total_kwh,follow_renewables,40.60527903829673,1.0,True
hetcap-az-realjun-folgada,total_kwh,followme_s,40.65074239937969,2.0,False
hetcap-az-realjun-folgada,total_kwh,lowest_carbon_dc,45.720169704955936,6.0,False
hetcap-az-realjun-folgada,total_kwh,round_robin,133.22764212120686,11.0,False
hetcap-az-realjun-folgada,total_kwh,worst_fit,62.11841348684921,10.0,False
hetcap-az-realjun-folgada,total_kwh,wsnb,44.12684368242153,4.0,False
hetcap-az-realjun-folgada,gco2_por_vm,best_fit,12.500299945809758,8.0,False
hetcap-az-realjun-folgada,gco2_por_vm,bfd,12.915682480015281,9.0,False
hetcap-az-realjun-folgada,gco2_por_vm,cnemesis,5.087186078150005,2.0,False
hetcap-az-realjun-folgada,gco2_por_vm,ffd,7.388192834596701,7.0,False
hetcap-az-realjun-folgada,gco2_por_vm,first_fit,7.287453475227406,6.0,False
hetcap-az-realjun-folgada,gco2_por_vm,follow_renewables,4.785572681284856,1.0,True
hetcap-az-realjun-folgada,gco2_por_vm,followme_s,5.196837082670686,3.0,False
hetcap-az-realjun-folgada,gco2_por_vm,lowest_carbon_dc,6.023263627899062,5.0,False
hetcap-az-realjun-folgada,gco2_por_vm,round_robin,37.35973633646806,11.0,False
hetcap-az-realjun-folgada,gco2_por_vm,worst_fit,16.403202052336905,10.0,False
hetcap-az-realjun-folgada,gco2_por_vm,wsnb,5.684765540240686,4.0,False
net100-az-anticorr-folgada,total_gco2,best_fit,13049.183830532324,8.0,False
net100-az-anticorr-folgada,total_gco2,bfd,15361.808411519287,9.0,False
net100-az-anticorr-folgada,total_gco2,cnemesis,5938.538209560083,1.0,True
net100-az-anticorr-folgada,total_gco2,ffd,9888.305732569288,7.0,False
net100-az-anticorr-folgada,total_gco2,first_fit,8837.455271816489,6.0,False
net100-az-anticorr-folgada,total_gco2,follow_renewables,6395.912470034652,3.5,False
net100-az-anticorr-folgada,total_gco2,followme_s,6423.032698078395,5.0,False
net100-az-anticorr-folgada,total_gco2,lowest_carbon_dc,6395.912470034652,3.5,False
net100-az-anticorr-folgada,total_gco2,round_robin,46453.0555488112,11.0,False
net100-az-anticorr-folgada,total_gco2,worst_fit,21392.181819788024,10.0,False
net100-az-anticorr-folgada,total_gco2,wsnb,6199.575228060355,2.0,False
net100-az-anticorr-folgada,total_kwh,best_fit,45.226224498907854,2.0,False
net100-az-anticorr-folgada,total_kwh,bfd,47.46244301485055,6.0,False
net100-az-anticorr-folgada,total_kwh,cnemesis,46.48804210390292,5.0,False
net100-az-anticorr-folgada,total_kwh,ffd,46.316375360317934,4.0,False
net100-az-anticorr-folgada,total_kwh,first_fit,44.85287134346774,1.0,True
net100-az-anticorr-folgada,total_kwh,follow_renewables,47.78705317227259,7.5,False
net100-az-anticorr-folgada,total_kwh,followme_s,48.69659273144021,9.0,False
net100-az-anticorr-folgada,total_kwh,lowest_carbon_dc,47.78705317227259,7.5,False
net100-az-anticorr-folgada,total_kwh,round_robin,131.70635401233807,11.0,False
net100-az-anticorr-folgada,total_kwh,worst_fit,61.25013071388287,10.0,False
net100-az-anticorr-folgada,total_kwh,wsnb,45.43142904662344,3.0,False
net100-az-anticorr-folgada,gco2_por_vm,best_fit,6.524591915266162,8.0,False
net100-az-anticorr-folgada,gco2_por_vm,bfd,7.680904205759641,9.0,False
net100-az-anticorr-folgada,gco2_por_vm,cnemesis,2.9692691047800412,1.0,True
net100-az-anticorr-folgada,gco2_por_vm,ffd,4.944152866284644,7.0,False
net100-az-anticorr-folgada,gco2_por_vm,first_fit,4.418727635908243,6.0,False
net100-az-anticorr-folgada,gco2_por_vm,follow_renewables,3.197956235017326,3.5,False
net100-az-anticorr-folgada,gco2_por_vm,followme_s,3.211516349039197,5.0,False
net100-az-anticorr-folgada,gco2_por_vm,lowest_carbon_dc,3.197956235017326,3.5,False
net100-az-anticorr-folgada,gco2_por_vm,round_robin,23.2265277744056,11.0,False
net100-az-anticorr-folgada,gco2_por_vm,worst_fit,10.696090909894009,10.0,False
net100-az-anticorr-folgada,gco2_por_vm,wsnb,3.099787614030177,2.0,False
net100-az-realjun-alta,total_gco2,best_fit,64815.76100362529,8.0,False
net100-az-realjun-alta,total_gco2,bfd,65171.80039849169,9.0,False
net100-az-realjun-alta,total_gco2,cnemesis,60477.51324078724,3.0,False
net100-az-realjun-alta,total_gco2,ffd,63494.373978736345,7.0,False
net100-az-realjun-alta,total_gco2,first_fit,63480.53819090723,6.0,False
net100-az-realjun-alta,total_gco2,follow_renewables,60435.14621469866,2.0,False
net100-az-realjun-alta,total_gco2,followme_s,60406.54506386982,1.0,True
net100-az-realjun-alta,total_gco2,lowest_carbon_dc,60493.57727157542,4.0,False
net100-az-realjun-alta,total_gco2,round_robin,73041.76603369354,11.0,False
net100-az-realjun-alta,total_gco2,worst_fit,68706.41515787634,10.0,False
net100-az-realjun-alta,total_gco2,wsnb,60501.99195909782,5.0,False
net100-az-realjun-alta,total_kwh,best_fit,144.24698152580717,7.0,False
net100-az-realjun-alta,total_kwh,bfd,145.10754758117437,9.0,False
net100-az-realjun-alta,total_kwh,cnemesis,143.69803176276622,4.0,False
net100-az-realjun-alta,total_kwh,ffd,144.56871460055956,8.0,False
net100-az-realjun-alta,total_kwh,first_fit,144.2254330196693,6.0,False
net100-az-realjun-alta,total_kwh,follow_renewables,143.80946668800158,5.0,False
net100-az-realjun-alta,total_kwh,followme_s,143.57424993616652,1.0,True
net100-az-realjun-alta,total_kwh,lowest_carbon_dc,143.67755110499616,3.0,False
net100-az-realjun-alta,total_kwh,round_robin,159.3189778807632,11.0,False
net100-az-realjun-alta,total_kwh,worst_fit,150.83172954546532,10.0,False
net100-az-realjun-alta,total_kwh,wsnb,143.63358171701026,2.0,False
net100-az-realjun-alta,gco2_por_vm,best_fit,6.7862087514169644,8.0,False
net100-az-realjun-alta,gco2_por_vm,bfd,6.873880850503452,9.0,False
net100-az-realjun-alta,gco2_por_vm,cnemesis,6.287710008953953,2.0,False
net100-az-realjun-alta,gco2_por_vm,ffd,6.69645334248234,7.0,False
net100-az-realjun-alta,gco2_por_vm,first_fit,6.635850468213869,6.0,False
net100-az-realjun-alta,gco2_por_vm,follow_renewables,6.270962926272075,1.0,True
net100-az-realjun-alta,gco2_por_vm,followme_s,6.302282301686648,3.0,False
net100-az-realjun-alta,gco2_por_vm,lowest_carbon_dc,6.324680993825259,5.0,False
net100-az-realjun-alta,gco2_por_vm,round_robin,7.574126264201643,11.0,False
net100-az-realjun-alta,gco2_por_vm,worst_fit,7.11407454278869,10.0,False
net100-az-realjun-alta,gco2_por_vm,wsnb,6.322146619064327,4.0,False
net100-az-realjun-folgada,total_gco2,best_fit,21480.1861836883,8.0,False
net100-az-realjun-folgada,total_gco2,bfd,21495.782966407878,9.0,False
net100-az-realjun-folgada,total_gco2,cnemesis,5644.247890579317,1.0,True
net100-az-realjun-folgada,total_gco2,ffd,13061.832981948497,7.0,False
net100-az-realjun-folgada,total_gco2,first_fit,13029.735543545552,6.0,False
net100-az-realjun-folgada,total_gco2,follow_renewables,5977.228299736213,3.5,False
net100-az-realjun-folgada,total_gco2,followme_s,5974.6797105925125,2.0,False
net100-az-realjun-folgada,total_gco2,lowest_carbon_dc,5977.228299736213,3.5,False
net100-az-realjun-folgada,total_gco2,round_robin,60715.64624194981,11.0,False
net100-az-realjun-folgada,total_gco2,worst_fit,27705.13622800748,10.0,False
net100-az-realjun-folgada,total_gco2,wsnb,6481.3812296266005,5.0,False
net100-az-realjun-folgada,total_kwh,best_fit,45.226224498907854,7.0,False
net100-az-realjun-folgada,total_kwh,bfd,47.46244301485055,9.0,False
net100-az-realjun-folgada,total_kwh,cnemesis,41.71570155635415,1.0,True
net100-az-realjun-folgada,total_kwh,ffd,46.316375360317934,8.0,False
net100-az-realjun-folgada,total_kwh,first_fit,44.85287134346774,6.0,False
net100-az-realjun-folgada,total_kwh,follow_renewables,43.01935194996799,4.5,False
net100-az-realjun-folgada,total_kwh,followme_s,43.0044046414495,3.0,False
net100-az-realjun-folgada,total_kwh,lowest_carbon_dc,43.01935194996799,4.5,False
net100-az-realjun-folgada,total_kwh,round_robin,131.70635401233807,11.0,False
net100-az-realjun-folgada,total_kwh,worst_fit,61.25013071388287,10.0,False
net100-az-realjun-folgada,total_kwh,wsnb,42.51741460265501,2.0,False
net100-az-realjun-folgada,gco2_por_vm,best_fit,10.74009309184415,8.0,False
net100-az-realjun-folgada,gco2_por_vm,bfd,10.74789148320394,9.0,False
net100-az-realjun-folgada,gco2_por_vm,cnemesis,2.822123945289659,1.0,True
net100-az-realjun-folgada,gco2_por_vm,ffd,6.530916490974247,7.0,False
net100-az-realjun-folgada,gco2_por_vm,first_fit,6.514867771772775,6.0,False
net100-az-realjun-folgada,gco2_por_vm,follow_renewables,2.988614149868106,3.5,False
net100-az-realjun-folgada,gco2_por_vm,followme_s,2.9873398552962565,2.0,False
net100-az-realjun-folgada,gco2_por_vm,lowest_carbon_dc,2.988614149868106,3.5,False
net100-az-realjun-folgada,gco2_por_vm,round_robin,30.357823120974906,11.0,False
net100-az-realjun-folgada,gco2_por_vm,worst_fit,13.85256811400374,10.0,False
net100-az-realjun-folgada,gco2_por_vm,wsnb,3.2406906148132997,5.0,False
net100-go-realjun-folgada,total_gco2,best_fit,14153.726312625507,9.0,False
net100-go-realjun-folgada,total_gco2,bfd,13745.818308752656,8.0,False
net100-go-realjun-folgada,total_gco2,cnemesis,4120.808194978862,2.0,False
net100-go-realjun-folgada,total_gco2,ffd,11826.976639004086,6.0,False
net100-go-realjun-folgada,total_gco2,first_fit,12752.560193345289,7.0,False
net100-go-realjun-folgada,total_gco2,follow_renewables,4198.909841656188,3.5,False
net100-go-realjun-folgada,total_gco2,followme_s,4063.17944123653,1.0,True
net100-go-realjun-folgada,total_gco2,lowest_carbon_dc,4198.909841656188,3.5,False
net100-go-realjun-folgada,total_gco2,round_robin,61261.85625871761,11.0,False
net100-go-realjun-folgada,total_gco2,worst_fit,30672.670782050496,10.0,False
net100-go-realjun-folgada,total_gco2,wsnb,6255.974624788089,5.0,False
net100-go-realjun-folgada,total_kwh,best_fit,40.95371863546452,9.0,False
net100-go-realjun-folgada,total_kwh,bfd,39.96818084836961,8.0,False
net100-go-realjun-folgada,total_kwh,cnemesis,34.683580926713965,2.0,False
net100-go-realjun-folgada,total_kwh,ffd,36.77029564280578,5.0,False
net100-go-realjun-folgada,total_kwh,first_fit,39.892314718053164,7.0,False
net100-go-realjun-folgada,total_kwh,follow_renewables,35.076771667632116,3.5,False
net100-go-realjun-folgada,total_kwh,followme_s,34.38153429124671,1.0,True
net100-go-realjun-folgada,total_kwh,lowest_carbon_dc,35.076771667632116,3.5,False
net100-go-realjun-folgada,total_kwh,round_robin,137.04333558455423,11.0,False
net100-go-realjun-folgada,total_kwh,worst_fit,67.28523683733385,10.0,False
net100-go-realjun-folgada,total_kwh,wsnb,38.533847684598896,6.0,False
net100-go-realjun-folgada,gco2_por_vm,best_fit,7.076863156312754,9.0,False
net100-go-realjun-folgada,gco2_por_vm,bfd,6.872909154376328,8.0,False
net100-go-realjun-folgada,gco2_por_vm,cnemesis,2.060404097489431,2.0,False
net100-go-realjun-folgada,gco2_por_vm,ffd,5.913488319502042,6.0,False
net100-go-realjun-folgada,gco2_por_vm,first_fit,6.3762800966726445,7.0,False
net100-go-realjun-folgada,gco2_por_vm,follow_renewables,2.0994549208280944,3.5,False
net100-go-realjun-folgada,gco2_por_vm,followme_s,2.031589720618265,1.0,True
net100-go-realjun-folgada,gco2_por_vm,lowest_carbon_dc,2.0994549208280944,3.5,False
net100-go-realjun-folgada,gco2_por_vm,round_robin,30.697003392126106,11.0,False
net100-go-realjun-folgada,gco2_por_vm,worst_fit,15.53125250471245,10.0,False
net100-go-realjun-folgada,gco2_por_vm,wsnb,3.127987312394045,5.0,False
pue-az-realjun-folgada,total_gco2,best_fit,18951.334342063354,8.0,False
pue-az-realjun-folgada,total_gco2,bfd,19054.38974055942,9.0,False
pue-az-realjun-folgada,total_gco2,cnemesis,6089.797895510827,2.0,False
pue-az-realjun-folgada,total_gco2,ffd,12095.921259942284,7.0,False
pue-az-realjun-folgada,total_gco2,first_fit,12024.11825546905,6.0,False
pue-az-realjun-folgada,total_gco2,follow_renewables,6411.520959874162,3.5,False
pue-az-realjun-folgada,total_gco2,followme_s,5837.89678626827,1.0,True
pue-az-realjun-folgada,total_gco2,lowest_carbon_dc,6411.520959874162,3.5,False
pue-az-realjun-folgada,total_gco2,round_robin,54098.69111829789,11.0,False
pue-az-realjun-folgada,total_gco2,worst_fit,24800.210801089666,10.0,False
pue-az-realjun-folgada,total_gco2,wsnb,6974.50308376803,5.0,False
pue-az-realjun-folgada,total_kwh,best_fit,42.311069853281325,1.0,True
pue-az-realjun-folgada,total_kwh,bfd,45.275540814319946,3.0,False
pue-az-realjun-folgada,total_kwh,cnemesis,48.656638104728856,6.0,False
pue-az-realjun-folgada,total_kwh,ffd,46.00779481242795,4.0,False
pue-az-realjun-folgada,total_kwh,first_fit,44.090970909089904,2.0,False
pue-az-realjun-folgada,total_kwh,follow_renewables,49.916214908523024,8.5,False
pue-az-realjun-folgada,total_kwh,followme_s,46.190854168723156,5.0,False
pue-az-realjun-folgada,total_kwh,lowest_carbon_dc,49.916214908523024,8.5,False
pue-az-realjun-folgada,total_kwh,round_robin,128.07914769546036,11.0,False
pue-az-realjun-folgada,total_kwh,worst_fit,59.42573318661772,10.0,False
pue-az-realjun-folgada,total_kwh,wsnb,49.62684196221795,7.0,False
pue-az-realjun-folgada,gco2_por_vm,best_fit,9.475667171031679,8.0,False
pue-az-realjun-folgada,gco2_por_vm,bfd,9.527194870279711,9.0,False
pue-az-realjun-folgada,gco2_por_vm,cnemesis,3.044898947755414,2.0,False
pue-az-realjun-folgada,gco2_por_vm,ffd,6.047960629971143,7.0,False
pue-az-realjun-folgada,gco2_por_vm,first_fit,6.012059127734526,6.0,False
pue-az-realjun-folgada,gco2_por_vm,follow_renewables,3.205760479937081,3.5,False
pue-az-realjun-folgada,gco2_por_vm,followme_s,2.918948393134136,1.0,True
pue-az-realjun-folgada,gco2_por_vm,lowest_carbon_dc,3.205760479937081,3.5,False
pue-az-realjun-folgada,gco2_por_vm,round_robin,27.049345559148946,11.0,False
pue-az-realjun-folgada,gco2_por_vm,worst_fit,12.400105400544835,10.0,False
pue-az-realjun-folgada,gco2_por_vm,wsnb,3.487251541884015,5.0,False
pue-go-realjun-folgada,total_gco2,best_fit,13064.203153180457,9.0,False
pue-go-realjun-folgada,total_gco2,bfd,12668.36088514159,8.0,False
pue-go-realjun-folgada,total_gco2,cnemesis,4580.928926598725,2.0,False
pue-go-realjun-folgada,total_gco2,ffd,10741.819953648037,6.0,False
pue-go-realjun-folgada,total_gco2,first_fit,11685.474851970834,7.0,False
pue-go-realjun-folgada,total_gco2,follow_renewables,4660.618364694556,3.5,False
pue-go-realjun-folgada,total_gco2,followme_s,4487.505327990853,1.0,True
pue-go-realjun-folgada,total_gco2,lowest_carbon_dc,4660.618364694556,3.5,False
pue-go-realjun-folgada,total_gco2,round_robin,54786.61109561353,11.0,False
pue-go-realjun-folgada,total_gco2,worst_fit,27351.499103772676,10.0,False
pue-go-realjun-folgada,total_gco2,wsnb,6640.637430928482,5.0,False
pue-go-realjun-folgada,total_kwh,best_fit,39.42978038054663,4.0,False
pue-go-realjun-folgada,total_kwh,bfd,38.520286955204824,3.0,False
pue-go-realjun-folgada,total_kwh,cnemesis,41.380528062579074,6.0,False
pue-go-realjun-folgada,total_kwh,ffd,34.69063600321859,1.0,True
pue-go-realjun-folgada,total_kwh,first_fit,38.1159050993645,2.0,False
pue-go-realjun-folgada,total_kwh,follow_renewables,41.812089035495376,7.5,False
pue-go-realjun-folgada,total_kwh,followme_s,40.642828721082765,5.0,False
pue-go-realjun-folgada,total_kwh,lowest_carbon_dc,41.812089035495376,7.5,False
pue-go-realjun-folgada,total_kwh,round_robin,133.67126265340562,11.0,False
pue-go-realjun-folgada,total_kwh,worst_fit,65.4115969499226,10.0,False
pue-go-realjun-folgada,total_kwh,wsnb,44.446984936976826,9.0,False
pue-go-realjun-folgada,gco2_por_vm,best_fit,6.532101576590227,9.0,False
pue-go-realjun-folgada,gco2_por_vm,bfd,6.334180442570796,8.0,False
pue-go-realjun-folgada,gco2_por_vm,cnemesis,2.290464463299363,2.0,False
pue-go-realjun-folgada,gco2_por_vm,ffd,5.370909976824019,6.0,False
pue-go-realjun-folgada,gco2_por_vm,first_fit,5.842737425985417,7.0,False
pue-go-realjun-folgada,gco2_por_vm,follow_renewables,2.3303091823472775,3.5,False
pue-go-realjun-folgada,gco2_por_vm,followme_s,2.2437526639954264,1.0,True
pue-go-realjun-folgada,gco2_por_vm,lowest_carbon_dc,2.3303091823472775,3.5,False
pue-go-realjun-folgada,gco2_por_vm,round_robin,27.452403734838185,11.0,False
pue-go-realjun-folgada,gco2_por_vm,worst_fit,13.84956154844198,10.0,False
pue-go-realjun-folgada,gco2_por_vm,wsnb,3.3203187154642415,5.0,False
