celula,metrica,alg_i,alg_j,n_seeds,media_i,media_j,dif_media,dif_pct,dif_mediana,todas_dif_nulas,classe,p_bruto,r_rank_biserial,p_holm55,significativo
go-flat-folgada,gco2_por_vm,follow_renewables,wsnb,30,9.494951497738661,9.494951497738661,0.0,0.0,0.0,True,empate_empirico,1.0,0.0,1.0,False
go-flat-folgada,gco2_por_vm,followme_s,lowest_carbon_dc,30,9.219951720721319,9.494951497738661,-0.27499977701734185,-2.8962736363933654,-0.3034579666724815,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,followme_s,round_robin,30,9.219951720721319,32.5415128324654,-23.32156111174408,-71.66710789326632,-23.379612419895462,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,followme_s,worst_fit,30,9.219951720721319,16.206485047700493,-6.986533326979176,-43.10949170295555,-7.0581665507202915,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,followme_s,wsnb,30,9.219951720721319,9.494951497738661,-0.27499977701734185,-2.8962736363933654,-0.3034579666724815,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,lowest_carbon_dc,round_robin,30,9.494951497738661,32.5415128324654,-23.046561334726732,-70.82203416103653,-23.15350595435327,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,lowest_carbon_dc,worst_fit,30,9.494951497738661,16.206485047700493,-6.711533549961834,-41.4126414839973,-6.749952277128962,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,lowest_carbon_dc,wsnb,30,9.494951497738661,9.494951497738661,0.0,0.0,0.0,True,empate_empirico,1.0,0.0,1.0,False
go-flat-folgada,gco2_por_vm,round_robin,worst_fit,30,32.5415128324654,16.206485047700493,16.3350277847649,100.79315617597565,16.39868707552968,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,round_robin,wsnb,30,32.5415128324654,9.494951497738661,23.046561334726732,242.72437136951726,23.15350595435327,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-flat-folgada,gco2_por_vm,worst_fit,wsnb,30,16.206485047700493,9.494951497738661,6.711533549961834,70.68528524406119,6.749952277128962,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,best_fit,bfd,30,64420.19474526608,64359.93756079306,60.2571844730046,0.093625299769887,27.59620324617572,False,contraste,0.3284698575735092,0.2086021505376344,0.6569397151470184,False
go-realjan-alta,total_gco2,best_fit,cnemesis,30,64420.19474526608,60858.381907628354,3561.81283763773,5.852624940051636,3466.4559986485547,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,best_fit,ffd,30,64420.19474526608,63457.341086616034,962.8536586500537,1.5173243034809913,904.9886498295855,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,best_fit,first_fit,30,64420.19474526608,63280.36251955381,1139.8322257122768,1.8012416179823014,1063.407052828985,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,best_fit,follow_renewables,30,64420.19474526608,59832.83513141541,4587.359613850652,7.666960129459158,4490.31198773114,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,best_fit,followme_s,30,64420.19474526608,60319.53925047605,4100.655494790026,6.798220851392964,3987.0127731309367,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,best_fit,lowest_carbon_dc,30,64420.19474526608,61011.31702684962,3408.877718416468,5.58728754686004,3274.7156118361963,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,best_fit,round_robin,30,64420.19474526608,74632.70405146664,-10212.50930620055,-13.683691936390263,-10210.4065813606,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,best_fit,worst_fit,30,64420.19474526608,65541.58847940256,-1121.3937341364826,-1.7109651446560494,-1146.546440474911,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,best_fit,wsnb,30,64420.19474526608,61017.5828091941,3402.611936071981,5.576444984246863,3373.768586759921,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,bfd,cnemesis,30,64359.93756079306,60858.381907628354,3501.555653164725,5.7536128030472975,3512.111756154107,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,bfd,ffd,30,64359.93756079306,63457.341086616034,902.5964741770491,1.422367308055109,960.4537676717482,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,bfd,first_fit,30,64359.93756079306,63280.36251955381,1079.5750412392722,1.7060190527601362,1060.7579782237772,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,bfd,follow_renewables,30,64359.93756079306,59832.83513141541,4527.102429377645,7.566250904598497,4474.386693826593,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,bfd,followme_s,30,64359.93756079306,60319.53925047605,4040.3983103170203,6.698324225487403,3914.2846901569355,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,bfd,lowest_carbon_dc,30,64359.93756079306,61011.31702684962,3348.620533943464,5.4885236004163245,3294.927829950884,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,bfd,round_robin,30,64359.93756079306,74632.70405146664,-10272.766490673557,-13.764430247079707,-10250.852920130921,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,bfd,worst_fit,30,64359.93756079306,65541.58847940256,-1181.6509186094872,-1.8029024715823587,-1197.2093564118004,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,bfd,wsnb,30,64359.93756079306,61017.5828091941,3342.3547515989767,5.477691179689524,3308.8338669870573,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
