celula,algoritmo,seed,git_sha,total_kwh,total_gco2,total_migrations,total_mig_bytes,mean_active_hosts,final_sla_violations,total_unplaced_vms,algo_wall_total_us
hetcap-az-realjun-folgada,best_fit,47,305e2b27726305e196eea090fabc312280b39e1f,45.398678388827356,24809.10222537062,0,0.0,206.80416666666667,0,0,2402
hetcap-az-realjun-folgada,best_fit,48,305e2b27726305e196eea090fabc312280b39e1f,46.16515129198289,25115.28432578978,0,0.0,209.57916666666668,0,0,3002
hetcap-az-realjun-folgada,best_fit,49,305e2b27726305e196eea090fabc312280b39e1f,45.894193881717584,24993.667597241983,0,0.0,208.40833333333333,0,0,3111
hetcap-az-realjun-folgada,best_fit,50,305e2b27726305e196eea090fabc312280b39e1f,45.59443876196232,24634.746926736745,0,0.0,205.60416666666666,0,0,1910
hetcap-az-realjun-folgada,best_fit,51,305e2b27726305e196eea090fabc312280b39e1f,46.22439171730325,25258.86229865473,0,0.0,207.84583333333333,0,0,2627
hetcap-az-realjun-folgada,bfd,42,305e2b27726305e196eea090fabc312280b39e1f,48.1191099395827,25756.08599268631,0,0.0,222.49583333333334,0,0,4663
hetcap-az-realjun-folgada,bfd,43,305e2b27726305e196eea090fabc312280b39e1f,47.60529403122998,25619.169883692804,0,0.0,222.17916666666667,0,0,4572
hetcap-az-realjun-folgada,bfd,44,305e2b27726305e196eea090fabc312280b39e1f,48.36205786765636,25917.585503240705,0,0.0,225.17083333333332,0,0,3861
hetcap-az-realjun-folgada,bfd,45,305e2b27726305e196eea090fabc312280b39e1f,47.66499411488207,25550.84169042259,0,0.0,222.94166666666666,0,0,4215
hetcap-az-realjun-folgada,bfd,46,305e2b27726305e196eea090fabc312280b39e1f,48.13210876759198,25836.31491205651,0,0.0,223.17916666666667,0,0,3224
hetcap-az-realjun-folgada,bfd,47,305e2b27726305e196eea090fabc312280b39e1f,48.106158962645615,25740.924095848375,0,0.0,223.64583333333334,0,0,3784
hetcap-az-realjun-folgada,bfd,48,305e2b27726305e196eea090fabc312280b39e1f,49.60221782104145,26443.67153641511,0,0.0,227.64166666666668,0,0,2434
hetcap-az-realjun-folgada,bfd,49,305e2b27726305e196eea090fabc312280b39e1f,47.526029845006605,25567.147946448236,0,0.0,223.1125,0,0,3459
hetcap-az-realjun-folgada,bfd,50,305e2b27726305e196eea090fabc312280b39e1f,47.889973467592355,25625.263190254966,0,0.0,223.1,0,0,2781
hetcap-az-realjun-folgada,bfd,51,305e2b27726305e196eea090fabc312280b39e1f,48.961904075331745,26256.64484924003,0,0.0,225.63333333333333,0,0,4690
hetcap-az-realjun-folgada,cnemesis,42,305e2b27726305e196eea090fabc312280b39e1f,41.88051304909399,10299.634024985582,460,3820354.679936409,116.93333333333334,57,0,7119
hetcap-az-realjun-folgada,cnemesis,43,305e2b27726305e196eea090fabc312280b39e1f,41.69102228009805,10287.133432998018,460,3820357.046409607,114.33333333333333,181,0,6884
hetcap-az-realjun-folgada,cnemesis,44,305e2b27726305e196eea090fabc312280b39e1f,40.18410292813036,9809.676751520801,460,3768954.9047698975,110.45416666666667,15,0,7027
hetcap-az-realjun-folgada,cnemesis,45,305e2b27726305e196eea090fabc312280b39e1f,40.654830460916486,10049.912924806114,460,3795190.974105835,114.9,120,0,6560
hetcap-az-realjun-folgada,cnemesis,46,305e2b27726305e196eea090fabc312280b39e1f,41.41496594935395,10190.10891061678,460,3801491.9849157333,114.1375,251,0,6559
hetcap-az-realjun-folgada,cnemesis,47,305e2b27726305e196eea090fabc312280b39e1f,41.37933796349296,10247.430927010348,449,3697314.2029047012,115.64583333333333,180,0,6121
hetcap-az-realjun-folgada,cnemesis,48,305e2b27726305e196eea090fabc312280b39e1f,41.107116015844184,10174.709228479602,456,3801085.088951111,114.425,215,0,5618
hetcap-az-realjun-folgada,cnemesis,49,305e2b27726305e196eea090fabc312280b39e1f,41.66603593401902,10373.874266196684,452,3805202.634663582,114.40416666666667,718,0,7627
hetcap-az-realjun-folgada,cnemesis,50,305e2b27726305e196eea090fabc312280b39e1f,40.850664746939934,9948.51799437668,460,3768916.1335401535,114.025,45,0,6867
hetcap-az-realjun-folgada,cnemesis,51,305e2b27726305e196eea090fabc312280b39e1f,41.855893089769225,10362.72310200948,460,3816140.2107419968,114.54166666666667,15,0,6663
hetcap-az-realjun-folgada,ffd,42,305e2b27726305e196eea090fabc312280b39e1f,46.55978877251655,15027.761986514508,0,0.0,127.74166666666666,0,0,1886
hetcap-az-realjun-folgada,ffd,43,305e2b27726305e196eea090fabc312280b39e1f,45.489437406025715,14583.997282904595,0,0.0,121.6875,0,0,1555
hetcap-az-realjun-folgada,ffd,44,305e2b27726305e196eea090fabc312280b39e1f,45.52777016921454,14591.278009582764,0,0.0,122.14583333333333,0,0,1842
hetcap-az-realjun-folgada,ffd,45,305e2b27726305e196eea090fabc312280b39e1f,46.26988627191287,14932.877649577711,0,0.0,127.0375,0,0,1790
hetcap-az-realjun-folgada,ffd,46,305e2b27726305e196eea090fabc312280b39e1f,45.98173561008311,14823.94466807998,0,0.0,126.225,0,0,1837
hetcap-az-realjun-folgada,ffd,47,305e2b27726305e196eea090fabc312280b39e1f,45.642789951413604,14672.295092486023,0,0.0,125.4125,0,0,1562
hetcap-az-realjun-folgada,ffd,48,305e2b27726305e196eea090fabc312280b39e1f,46.29785795330254,14915.184951129511,0,0.0,126.02083333333333,0,0,2594
hetcap-az-realjun-folgada,ffd,49,305e2b27726305e196eea090fabc312280b39e1f,45.32113973774318,14553.531376729836,0,0.0,122.95,0,0,1806
hetcap-az-realjun-folgada,ffd,50,305e2b27726305e196eea090fabc312280b39e1f,45.64009235184166,14696.401101921552,0,0.0,123.84166666666667,0,0,2762
hetcap-az-realjun-folgada,ffd,51,305e2b27726305e196eea090fabc312280b39e1f,46.456176828227626,14966.584573007538,0,0.0,127.33333333333333,0,0,2329
hetcap-az-realjun-folgada,first_fit,42,305e2b27726305e196eea090fabc312280b39e1f,46.17805713242268,14808.70174356445,0,0.0,125.97916666666667,0,0,1368
hetcap-az-realjun-folgada,first_fit,43,305e2b27726305e196eea090fabc312280b39e1f,45.12780343956687,14452.990617776579,0,0.0,119.98333333333333,0,0,1521
hetcap-az-realjun-folgada,first_fit,44,305e2b27726305e196eea090fabc312280b39e1f,45.587996699158204,14639.852217402287,0,0.0,122.2875,0,0,1225
hetcap-az-realjun-folgada,first_fit,45,305e2b27726305e196eea090fabc312280b39e1f,45.64415089136692,14659.514694743757,0,0.0,125.06666666666666,0,0,1460
hetcap-az-realjun-folgada,first_fit,46,305e2b27726305e196eea090fabc312280b39e1f,45.322567287958975,14519.459274771341,0,0.0,123.14166666666667,0,0,1346
hetcap-az-realjun-folgada,first_fit,47,305e2b27726305e196eea090fabc312280b39e1f,45.441737429493436,14586.67446962954,0,0.0,124.47083333333333,0,0,1451
hetcap-az-realjun-folgada,first_fit,48,305e2b27726305e196eea090fabc312280b39e1f,45.49858152092154,14646.664359475968,0,0.0,122.85833333333333,0,0,1211
hetcap-az-realjun-folgada,first_fit,49,305e2b27726305e196eea090fabc312280b39e1f,45.14274699055009,14451.061489009315,0,0.0,122.12916666666666,0,0,1373
hetcap-az-realjun-folgada,first_fit,50,305e2b27726305e196eea090fabc312280b39e1f,45.045469240840326,14395.98070508419,0,0.0,121.87083333333334,0,0,1235
hetcap-az-realjun-folgada,first_fit,51,305e2b27726305e196eea090fabc312280b39e1f,45.48425161793121,14588.169933090672,0,0.0,122.975,0,0,1019
hetcap-az-realjun-folgada,follow_renewables,42,305e2b27726305e196eea090fabc312280b39e1f,41.08141348916366,9780.239907420282,530,4554695.003129959,97.09583333333333,770,0,14510
hetcap-az-realjun-folgada,follow_renewables,43,305e2b27726305e196eea090fabc312280b39e1f,40.4305702058784,9461.282179056776,469,4037618.4365854263,96.675,1153,0,16016
hetcap-az-realjun-folgada,follow_renewables,44,305e2b27726305e196eea090fabc312280b39e1f,40.151844594938574,9326.183502212778,437,3718217.927666664,97.05833333333334,261,0,13414
hetcap-az-realjun-folgada,follow_renewables,45,305e2b27726305e196eea090fabc312280b39e1f,40.335315461060404,9458.14145553612,483,4159038.614979744,96.825,385,0,15860
hetcap-az-realjun-folgada,follow_renewables,46,305e2b27726305e196eea090fabc312280b39e1f,40.602645129241225,9510.379868508084,490,4223147.065051079,96.9125,1446,0,15239
hetcap-az-realjun-folgada,follow_renewables,47,305e2b27726305e196eea090fabc312280b39e1f,40.865438796821735,9642.715620680316,531,4548809.061055183,97.29166666666667,1252,0,16051
hetcap-az-realjun-folgada,follow_renewables,48,305e2b27726305e196eea090fabc312280b39e1f,40.579167265986754,9623.770247205654,530,4610702.674356461,96.43333333333334,752,0,16491
hetcap-az-realjun-folgada,follow_renewables,49,305e2b27726305e196eea090fabc312280b39e1f,40.301123434013306,9441.179398545068,498,4362397.611625671,96.03333333333333,0,0,14401
hetcap-az-realjun-folgada,follow_renewables,50,305e2b27726305e196eea090fabc312280b39e1f,40.70734849693463,9703.727663333975,494,4233285.488296509,96.54166666666667,883,0,15548
hetcap-az-realjun-folgada,follow_renewables,51,305e2b27726305e196eea090fabc312280b39e1f,40.9979235089286,9763.833783198077,505,4375912.111156464,96.575,518,0,16720
hetcap-az-realjun-folgada,followme_s,42,305e2b27726305e196eea090fabc312280b39e1f,40.96278221738517,10608.803568111682,952,7891790.732605934,115.9125,966,0,32714
hetcap-az-realjun-folgada,followme_s,43,305e2b27726305e196eea090fabc312280b39e1f,40.54130119857756,10362.461900909891,1032,8546648.05543232,115.73333333333333,586,0,34289
hetcap-az-realjun-folgada,followme_s,44,305e2b27726305e196eea090fabc312280b39e1f,39.78340224907618,10013.934625634913,952,7867512.38865757,113.075,0,0,32067
hetcap-az-realjun-folgada,followme_s,45,305e2b27726305e196eea090fabc312280b39e1f,40.549866692424104,10431.712348390094,939,7775258.942231178,116.11666666666666,385,0,29670
hetcap-az-realjun-folgada,followme_s,46,305e2b27726305e196eea090fabc312280b39e1f,40.8374128857279,10461.67642214705,970,7799467.55301857,113.85416666666667,536,0,35799
hetcap-az-realjun-folgada,followme_s,47,305e2b27726305e196eea090fabc312280b39e1f,40.97404892035619,10509.99513344085,975,8065155.935787201,116.9125,733,0,37097
hetcap-az-realjun-folgada,followme_s,48,305e2b27726305e196eea090fabc312280b39e1f,40.69647558354169,10521.448665056998,1041,8621651.286348343,116.75416666666666,644,0,26193
hetcap-az-realjun-folgada,followme_s,49,305e2b27726305e196eea090fabc312280b39e1f,41.279476505683675,10450.817170289909,881,7147929.691687584,115.9375,0,0,33418
hetcap-az-realjun-folgada,followme_s,50,305e2b27726305e196eea090fabc312280b39e1f,40.84085573963253,10442.365951936503,993,8230504.907423019,115.99583333333334,18,0,34728
hetcap-az-realjun-folgada,followme_s,51,305e2b27726305e196eea090fabc312280b39e1f,40.04180200139189,10133.525867495817,1029,8497773.384228706,114.20833333333333,1234,0,32389
hetcap-az-realjun-folgada,lowest_carbon_dc,42,305e2b27726305e196eea090fabc312280b39e1f,46.579793905822264,12324.539873348043,0,0.0,138.19166666666666,0,0,5083
hetcap-az-realjun-folgada,lowest_carbon_dc,43,305e2b27726305e196eea090fabc312280b39e1f,45.771223122538416,11955.846079322797,0,0.0,134.0375,0,0,5334
hetcap-az-realjun-folgada,lowest_carbon_dc,44,305e2b27726305e196eea090fabc312280b39e1f,45.02132167826407,11755.230294732617,0,0.0,131.15833333333333,0,0,5386
hetcap-az-realjun-folgada,lowest_carbon_dc,45,305e2b27726305e196eea090fabc312280b39e1f,45.84374962771898,12126.04860256808,0,0.0,136.95,0,0,5105
hetcap-az-realjun-folgada,lowest_carbon_dc,46,305e2b27726305e196eea090fabc312280b39e1f,45.24044262923336,11834.529416827561,0,0.0,132.03333333333333,0,0,4575
hetcap-az-realjun-folgada,lowest_carbon_dc,47,305e2b27726305e196eea090fabc312280b39e1f,45.85699296348101,12195.954598041539,0,0.0,136.5125,0,0,6461
hetcap-az-realjun-folgada,lowest_carbon_dc,48,305e2b27726305e196eea090fabc312280b39e1f,46.06854684931231,12284.809100929255,0,0.0,136.85,0,0,5119
hetcap-az-realjun-folgada,lowest_carbon_dc,49,305e2b27726305e196eea090fabc312280b39e1f,45.39700968400676,11987.621854706747,0,0.0,134.275,0,0,5571
hetcap-az-realjun-folgada,lowest_carbon_dc,50,305e2b27726305e196eea090fabc312280b39e1f,45.39033974692738,11915.079230028554,0,0.0,133.18333333333334,0,0,5232
hetcap-az-realjun-folgada,lowest_carbon_dc,51,305e2b27726305e196eea090fabc312280b39e1f,46.03227684225482,12085.613507476037,0,0.0,135.09166666666667,0,0,4195
hetcap-az-realjun-folgada,round_robin,42,305e2b27726305e196eea090fabc312280b39e1f,132.54329929323188,74703.07186155717,0,0.0,362.4291666666667,0,0,1166
hetcap-az-realjun-folgada,round_robin,43,305e2b27726305e196eea090fabc312280b39e1f,131.79186374853674,73977.65571417716,0,0.0,364.425,0,0,1636
hetcap-az-realjun-folgada,round_robin,44,305e2b27726305e196eea090fabc312280b39e1f,134.1175423455589,74713.86562670511,0,0.0,364.5125,0,0,1429
hetcap-az-realjun-folgada,round_robin,45,305e2b27726305e196eea090fabc312280b39e1f,133.88543924208784,75113.35209380851,0,0.0,363.825,0,0,1875
hetcap-az-realjun-folgada,round_robin,46,305e2b27726305e196eea090fabc312280b39e1f,134.8794511057863,75457.84694660844,0,0.0,367.325,0,0,1842
hetcap-az-realjun-folgada,round_robin,47,305e2b27726305e196eea090fabc312280b39e1f,131.3150453562973,73079.93187767724,0,0.0,362.09583333333336,0,0,2109
hetcap-az-realjun-folgada,round_robin,48,305e2b27726305e196eea090fabc312280b39e1f,131.29398130231328,73059.80872168003,0,0.0,361.3208333333333,0,0,1910
hetcap-az-realjun-folgada,round_robin,49,305e2b27726305e196eea090fabc312280b39e1f,132.89933561014604,75081.02469474974,0,0.0,362.03333333333336,0,0,2025
hetcap-az-realjun-folgada,round_robin,50,305e2b27726305e196eea090fabc312280b39e1f,133.13079426751966,74667.7865022985,0,0.0,364.29583333333335,0,0,1330
hetcap-az-realjun-folgada,round_robin,51,305e2b27726305e196eea090fabc312280b39e1f,136.4196689405905,77340.38269009934,0,0.0,367.7291666666667,0,0,1692
hetcap-az-realjun-folgada,worst_fit,42,305e2b27726305e196eea090fabc312280b39e1f,63.44071341527113,33829.803336688514,0,0.0,82.1125,0,0,3087
hetcap-az-realjun-folgada,worst_fit,43,305e2b27726305e196eea090fabc312280b39e1f,61.28590410151185,32069.23143298571,0,0.0,79.3875,0,0,3329
hetcap-az-realjun-folgada,worst_fit,44,305e2b27726305e196eea090fabc312280b39e1f,62.871786319118556,33343.98105345407,0,0.0,81.34166666666667,0,0,3536
hetcap-az-realjun-folgada,worst_fit,45,305e2b27726305e196eea090fabc312280b39e1f,61.920031716103345,32902.81921465088,0,0.0,80.13333333333334,0,0,3382
hetcap-az-realjun-folgada,worst_fit,46,305e2b27726305e196eea090fabc312280b39e1f,62.608817732943194,33475.26093788697,0,0.0,81.07916666666667,0,0,3278
hetcap-az-realjun-folgada,worst_fit,47,305e2b27726305e196eea090fabc312280b39e1f,61.512162763130554,32192.06816126863,0,0.0,79.80416666666666,0,0,2586
hetcap-az-realjun-folgada,worst_fit,48,305e2b27726305e196eea090fabc312280b39e1f,62.30063551266915,32686.96322552929,0,0.0,80.74583333333334,0,0,3053
hetcap-az-realjun-folgada,worst_fit,49,305e2b27726305e196eea090fabc312280b39e1f,61.49045071440268,32330.175130368647,0,0.0,79.69583333333334,0,0,2841
hetcap-az-realjun-folgada,worst_fit,50,305e2b27726305e196eea090fabc312280b39e1f,61.208485308875865,31999.30127986979,0,0.0,79.41666666666667,0,0,2859
hetcap-az-realjun-folgada,worst_fit,51,305e2b27726305e196eea090fabc312280b39e1f,62.5451472844656,33234.4372740356,0,0.0,80.96666666666667,0,0,2728
hetcap-az-realjun-folgada,wsnb,42,305e2b27726305e196eea090fabc312280b39e1f,44.71639847478364,11579.327684679396,0,0.0,128.79166666666666,0,0,2626
hetcap-az-realjun-folgada,wsnb,43,305e2b27726305e196eea090fabc312280b39e1f,43.46805792489444,11069.616891621838,0,0.0,122.15,0,0,2583
hetcap-az-realjun-folgada,wsnb,44,305e2b27726305e196eea090fabc312280b39e1f,43.89159725253086,11198.834815400354,0,0.0,124.2625,0,0,2287
hetcap-az-realjun-folgada,wsnb,45,305e2b27726305e196eea090fabc312280b39e1f,43.969704812246306,11447.849836428513,0,0.0,126.00416666666666,0,0,2475
hetcap-az-realjun-folgada,wsnb,46,305e2b27726305e196eea090fabc312280b39e1f,44.54764327111405,11472.948702831343,0,0.0,128.59583333333333,0,0,1754
hetcap-az-realjun-folgada,wsnb,47,305e2b27726305e196eea090fabc312280b39e1f,44.0962039210048,11513.288397532304,0,0.0,126.94166666666666,0,0,2089
hetcap-az-realjun-folgada,wsnb,48,305e2b27726305e196eea090fabc312280b39e1f,44.530218204707396,11471.799433750199,0,0.0,128.35416666666666,0,0,2689
hetcap-az-realjun-folgada,wsnb,49,305e2b27726305e196eea090fabc312280b39e1f,44.1898414136181,11460.57927744295,0,0.0,127.03333333333333,0,0,3248
hetcap-az-realjun-folgada,wsnb,50,305e2b27726305e196eea090fabc312280b39e1f,43.80333034660889,11159.55262758724,0,0.0,125.0875,0,0,2809
hetcap-az-realjun-folgada,wsnb,51,305e2b27726305e196eea090fabc312280b39e1f,44.05544120270685,11321.513137539576,0,0.0,125.10416666666667,0,0,2803
net100-az-anticorr-folgada,best_fit,42,305e2b27726305e196eea090fabc312280b39e1f,45.47490826657211,13206.15706898135,0,0.0,208.20833333333334,0,0,2543
net100-az-anticorr-folgada,best_fit,43,305e2b27726305e196eea090fabc312280b39e1f,44.96097323928879,13033.649809578683,0,0.0,208.0125,0,0,2702
net100-az-anticorr-folgada,best_fit,44,305e2b27726305e196eea090fabc312280b39e1f,44.999926901709586,12917.79469299991,0,0.0,207.06666666666666,0,0,3271
net100-az-anticorr-folgada,best_fit,45,305e2b27726305e196eea090fabc312280b39e1f,45.27386013034669,13255.854579906114,0,0.0,208.16666666666666,0,0,2998
net100-az-anticorr-folgada,best_fit,46,305e2b27726305e196eea090fabc312280b39e1f,45.357264934247205,13062.262432098187,0,0.0,207.89166666666668,0,0,2939
net100-az-anticorr-folgada,best_fit,47,305e2b27726305e196eea090fabc312280b39e1f,44.7399112607838,12766.741097498432,0,0.0,206.80416666666667,0,0,2954
net100-az-anticorr-folgada,best_fit,48,305e2b27726305e196eea090fabc312280b39e1f,45.51475762433026,13142.847253459808,0,0.0,209.57916666666668,0,0,3146
net100-az-anticorr-folgada,best_fit,49,305e2b27726305e196eea090fabc312280b39e1f,45.266900447720175,13224.36748578353,0,0.0,208.40833333333333,0,0,3163
net100-az-anticorr-folgada,best_fit,50,305e2b27726305e196eea090fabc312280b39e1f,45.02649553771819,12828.197698851014,0,0.0,205.60416666666666,0,0,3399
net100-az-anticorr-folgada,best_fit,51,305e2b27726305e196eea090fabc312280b39e1f,45.647246646361744,13053.966186166203,0,0.0,207.84583333333333,0,0,2528
net100-az-anticorr-folgada,bfd,42,305e2b27726305e196eea090fabc312280b39e1f,47.58912910452346,15221.38733327627,0,0.0,222.49583333333334,0,0,3503
net100-az-anticorr-folgada,bfd,43,305e2b27726305e196eea090fabc312280b39e1f,47.20245704751324,15137.990437934872,0,0.0,222.80416666666667,0,0,3626
net100-az-anticorr-folgada,bfd,44,305e2b27726305e196eea090fabc312280b39e1f,47.56015637134771,15599.755432696278,0,0.0,224.56666666666666,0,0,3774
net100-az-anticorr-folgada,bfd,45,305e2b27726305e196eea090fabc312280b39e1f,46.830600777193276,15319.007355305273,0,0.0,222.14583333333334,0,0,3641
net100-az-anticorr-folgada,bfd,46,305e2b27726305e196eea090fabc312280b39e1f,47.27215242042981,15525.800202769911,0,0.0,222.3875,0,0,2576
net100-az-anticorr-folgada,bfd,47,305e2b27726305e196eea090fabc312280b39e1f,47.187869663090865,15312.168895081619,0,0.0,222.6875,0,0,2746
net100-az-anticorr-folgada,bfd,48,305e2b27726305e196eea090fabc312280b39e1f,48.64269665202882,15453.102580064282,0,0.0,226.76666666666668,0,0,3534
net100-az-anticorr-folgada,bfd,49,305e2b27726305e196eea090fabc312280b39e1f,46.942761944947485,15329.842277128955,0,0.0,222.9,0,0,4791
net100-az-anticorr-folgada,bfd,50,305e2b27726305e196eea090fabc312280b39e1f,47.355028444678005,15172.366717110901,0,0.0,223.1,0,0,4906
net100-az-anticorr-folgada,bfd,51,305e2b27726305e196eea090fabc312280b39e1f,48.041577722752784,15546.66288382448,0,0.0,224.675,0,0,3457
net100-az-anticorr-folgada,cnemesis,42,305e2b27726305e196eea090fabc312280b39e1f,46.87545015279753,6001.177538429495,460,3768913.8808259964,131.68333333333334,0,0,8972
net100-az-anticorr-folgada,cnemesis,43,305e2b27726305e196eea090fabc312280b39e1f,46.097523160037454,5781.540008119701,460,3768936.3067655563,131.28333333333333,0,0,6588
net100-az-anticorr-folgada,cnemesis,44,305e2b27726305e196eea090fabc312280b39e1f,46.049707462867744,5738.2370130042655,460,3768689.22496891,129.89583333333334,0,0,8021
net100-az-anticorr-folgada,cnemesis,45,305e2b27726305e196eea090fabc312280b39e1f,46.67456450309987,6043.981929266055,460,3768695.423576355,131.5375,0,0,8560
net100-az-anticorr-folgada,cnemesis,46,305e2b27726305e196eea090fabc312280b39e1f,46.92676280226973,6107.159445281017,460,3768774.867087364,133.74583333333334,0,0,8207
net100-az-anticorr-folgada,cnemesis,47,305e2b27726305e196eea090fabc312280b39e1f,46.27782225633641,5966.407062704107,460,3768990.1031160355,131.075,0,0,7962
net100-az-anticorr-folgada,cnemesis,48,305e2b27726305e196eea090fabc312280b39e1f,46.12020431689841,5815.05576807855,460,3768964.2501010895,129.625,0,0,7578
net100-az-anticorr-folgada,cnemesis,49,305e2b27726305e196eea090fabc312280b39e1f,46.11311420922648,5910.857373952432,460,3768848.490422249,129.76666666666668,0,0,7389
net100-az-anticorr-folgada,cnemesis,50,305e2b27726305e196eea090fabc312280b39e1f,46.52397931988246,5940.068473781953,460,3768865.585436821,131.85,0,0,7757
net100-az-anticorr-folgada,cnemesis,51,305e2b27726305e196eea090fabc312280b39e1f,47.22129285561312,6080.897482983253,460,3768712.7637176514,134.09583333333333,0,0,7812
net100-az-anticorr-folgada,ffd,42,305e2b27726305e196eea090fabc312280b39e1f,46.453732958994316,10158.837091263227,0,0.0,131.025,0,0,2070
net100-az-anticorr-folgada,ffd,43,305e2b27726305e196eea090fabc312280b39e1f,46.19077928062234,9639.555407967475,0,0.0,133.475,0,0,2303
net100-az-anticorr-folgada,ffd,44,305e2b27726305e196eea090fabc312280b39e1f,45.6659085640828,9407.324599022866,0,0.0,130.75416666666666,0,0,1821
net100-az-anticorr-folgada,ffd,45,305e2b27726305e196eea090fabc312280b39e1f,47.01256642139194,10193.159884877612,0,0.0,134.85,0,0,2609
net100-az-anticorr-folgada,ffd,46,305e2b27726305e196eea090fabc312280b39e1f,46.51755723418144,9813.141780097365,0,0.0,134.77916666666667,0,0,2571
net100-az-anticorr-folgada,ffd,47,305e2b27726305e196eea090fabc312280b39e1f,45.89355201728401,9906.810991862216,0,0.0,133.07083333333333,0,0,1705
net100-az-anticorr-folgada,ffd,48,305e2b27726305e196eea090fabc312280b39e1f,46.673229744385,10030.435328807695,0,0.0,132.8,0,0,2404
net100-az-anticorr-folgada,ffd,49,305e2b27726305e196eea090fabc312280b39e1f,46.02384344015225,9843.758419977663,0,0.0,133.55416666666667,0,0,2363
net100-az-anticorr-folgada,ffd,50,305e2b27726305e196eea090fabc312280b39e1f,46.09956426938515,9961.239048583126,0,0.0,132.875,0,0,1945
net100-az-anticorr-folgada,ffd,51,305e2b27726305e196eea090fabc312280b39e1f,46.633019672700094,9928.794773233634,0,0.0,134.88333333333333,0,0,1845
net100-az-anticorr-folgada,first_fit,42,305e2b27726305e196eea090fabc312280b39e1f,45.02646808483138,9020.520499835202,0,0.0,131.0375,0,0,2175
net100-az-anticorr-folgada,first_fit,43,305e2b27726305e196eea090fabc312280b39e1f,44.40161747967264,8434.624201351167,0,0.0,130.6,0,0,1730
net100-az-anticorr-folgada,first_fit,44,305e2b27726305e196eea090fabc312280b39e1f,44.442636311476576,8424.353312368456,0,0.0,130.07916666666668,0,0,1275
net100-az-anticorr-folgada,first_fit,45,305e2b27726305e196eea090fabc312280b39e1f,45.230992299929156,9186.650871929345,0,0.0,133.6,0,0,1557
net100-az-anticorr-folgada,first_fit,46,305e2b27726305e196eea090fabc312280b39e1f,44.86216620922063,8979.176965911114,0,0.0,131.49166666666667,0,0,2103
net100-az-anticorr-folgada,first_fit,47,305e2b27726305e196eea090fabc312280b39e1f,44.89290132547434,9087.309724846968,0,0.0,132.07916666666668,0,0,1436
net100-az-anticorr-folgada,first_fit,48,305e2b27726305e196eea090fabc312280b39e1f,45.62712523289471,9217.924021759125,0,0.0,134.16666666666666,0,0,1503
net100-az-anticorr-folgada,first_fit,49,305e2b27726305e196eea090fabc312280b39e1f,44.38951369246267,8609.55533618524,0,0.0,131.34166666666667,0,0,1250
net100-az-anticorr-folgada,first_fit,50,305e2b27726305e196eea090fabc312280b39e1f,44.31993546493745,8490.756658031652,0,0.0,130.49583333333334,0,0,1136
net100-az-anticorr-folgada,first_fit,51,305e2b27726305e196eea090fabc312280b39e1f,45.33535733377785,8923.681125946605,0,0.0,134.95416666666668,0,0,1149
net100-az-anticorr-folgada,follow_renewables,42,305e2b27726305e196eea090fabc312280b39e1f,48.39517854928659,6537.672068828884,0,0.0,134.9875,0,0,10078
net100-az-anticorr-folgada,follow_renewables,43,305e2b27726305e196eea090fabc312280b39e1f,47.58774618841678,6295.621550872384,0,0.0,134.82916666666668,0,0,10135
net100-az-anticorr-folgada,follow_renewables,44,305e2b27726305e196eea090fabc312280b39e1f,47.676539630444765,6290.989034968541,0,0.0,133.475,0,0,7790
net100-az-anticorr-folgada,follow_renewables,45,305e2b27726305e196eea090fabc312280b39e1f,48.14684507558968,6540.316054564918,0,0.0,135.25416666666666,0,0,9845
net100-az-anticorr-folgada,follow_renewables,46,305e2b27726305e196eea090fabc312280b39e1f,47.73494301626673,6405.939089938014,0,0.0,135.15,0,0,11204
net100-az-anticorr-folgada,follow_renewables,47,305e2b27726305e196eea090fabc312280b39e1f,47.795487140512016,6501.021379530145,0,0.0,134.54166666666666,0,0,10454
net100-az-anticorr-folgada,follow_renewables,48,305e2b27726305e196eea090fabc312280b39e1f,47.86481911969635,6434.211926732379,0,0.0,134.05,0,0,10110
net100-az-anticorr-folgada,follow_renewables,49,305e2b27726305e196eea090fabc312280b39e1f,47.16741891011759,6281.178580104798,0,0.0,132.2875,0,0,10156
net100-az-anticorr-folgada,follow_renewables,50,305e2b27726305e196eea090fabc312280b39e1f,47.35338739476133,6250.536879089351,0,0.0,133.40833333333333,0,0,7617
net100-az-anticorr-folgada,follow_renewables,51,305e2b27726305e196eea090fabc312280b39e1f,48.148166697634096,6421.638135717103,0,0.0,135.85416666666666,0,0,9665
net100-az-anticorr-folgada,followme_s,42,305e2b27726305e196eea090fabc312280b39e1f,49.354050214018486,6545.786930988808,343,2163654.751229286,132.15416666666667,704,0,24943
net100-az-anticorr-folgada,followme_s,43,305e2b27726305e196eea090fabc312280b39e1f,47.775857637911884,6260.799484061174,381,2597351.2480659485,131.17083333333332,685,0,34120
net100-az-anticorr-folgada,followme_s,44,305e2b27726305e196eea090fabc312280b39e1f,48.91175087662699,6345.973295683617,346,2269589.2983465195,130.06666666666666,0,0,28648
net100-az-anticorr-folgada,followme_s,45,305e2b27726305e196eea090fabc312280b39e1f,49.17877632532219,6570.3435317162075,331,2140938.400897026,131.8875,883,0,32044
