celula,algoritmo,seed,git_sha,sha256_binario,total_kwh,total_gco2,total_migrations,total_mig_bytes,mean_active_hosts,final_sla_violations,total_unplaced_vms,algo_wall_total_us
az-anticorr-alta,follow_renewables,44,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,137.95870048980197,43055.60594471695,2720,23476091.503243446,321.8375,19015,328,46898
az-anticorr-alta,follow_renewables,45,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,138.06396783243045,43045.18418447506,2693,23712586.51428032,317.8208333333333,20868,372,46254
az-anticorr-alta,follow_renewables,46,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,138.40827463805337,43401.52302695382,2751,23860667.646486282,320.7416666666667,19258,256,45545
az-anticorr-alta,follow_renewables,47,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,138.10112303756878,43259.54871881376,2738,24070373.92173481,318.275,16426,363,49573
az-anticorr-alta,follow_renewables,48,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,138.83954125628185,43591.45664295873,2741,23485290.468317986,322.59166666666664,24104,215,45593
az-anticorr-alta,follow_renewables,49,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,137.82619074269732,43018.50820468161,2740,24194756.87204933,318.89166666666665,17027,281,41506
az-anticorr-alta,follow_renewables,50,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,139.64082020141666,44564.68733019619,2710,23855233.510123253,318.59166666666664,12846,383,47982
az-anticorr-alta,follow_renewables,51,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,137.46818926497036,42658.5972094649,2719,23919580.85577202,318.50416666666666,22056,304,47924
az-anticorr-alta,followme_s,42,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.94489959974896,48424.40939616857,1094,9061392.69390297,393.2625,8057,451,235429
az-anticorr-alta,followme_s,43,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.2359007211254,48066.96862846499,1060,8895101.064950943,392.2125,9862,268,271063
az-anticorr-alta,followme_s,44,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.06426536671526,48685.516318163,1072,9051980.50295353,394.47083333333336,3142,397,266146
az-anticorr-alta,followme_s,45,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.1377935814978,48536.80591663283,1084,9259781.401823997,395.8833333333333,5899,443,229954
az-anticorr-alta,followme_s,46,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.77617676602264,48287.447362817686,1100,9410284.290433884,394.5708333333333,6541,367,222637
az-anticorr-alta,followme_s,47,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.90481809280263,48444.88289902768,1098,9149743.974220276,393.75,7648,472,270454
az-anticorr-alta,followme_s,48,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.32735879945636,48629.15586443573,1027,8724984.77973175,395.7875,8473,329,258290
az-anticorr-alta,followme_s,49,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.72475056187133,48367.426281203916,1086,9015941.307167053,393.4916666666667,5456,385,230018
az-anticorr-alta,followme_s,50,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.63444316189597,48491.97501571401,1087,8837747.95049572,394.25416666666666,4184,470,268632
az-anticorr-alta,followme_s,51,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,143.4225655896262,48140.054679626905,1089,9082614.602498055,394.69166666666666,6240,447,262971
az-anticorr-alta,lowest_carbon_dc,42,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.804352469783,48966.297994819135,0,0.0,398.05833333333334,0,507,16938
az-anticorr-alta,lowest_carbon_dc,43,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.42934646903322,48740.60531248278,0,0.0,397.4875,0,279,15785
az-anticorr-alta,lowest_carbon_dc,44,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.80266164456106,48912.98724491354,0,0.0,397.98333333333335,0,435,17227
az-anticorr-alta,lowest_carbon_dc,45,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,145.0035428099611,48905.28796838241,0,0.0,399.0625,0,545,18197
az-anticorr-alta,lowest_carbon_dc,46,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.4428589246773,48614.99564568556,0,0.0,397.10833333333335,0,362,18166
az-anticorr-alta,lowest_carbon_dc,47,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.89995740672356,48944.48477724578,0,0.0,399.0708333333333,0,501,17045
az-anticorr-alta,lowest_carbon_dc,48,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,145.11999273736166,49057.093660544466,0,0.0,399.51666666666665,0,334,18020
az-anticorr-alta,lowest_carbon_dc,49,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.62307039070978,48808.78660496292,0,0.0,397.2375,0,401,18671
az-anticorr-alta,lowest_carbon_dc,50,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.44017835327426,48961.11420277251,0,0.0,397.575,0,522,15250
az-anticorr-alta,lowest_carbon_dc,51,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,144.36448074423703,48690.612359977415,0,0.0,397.7375,0,458,17195
az-anticorr-alta,round_robin,42,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,159.10600008771368,57914.78362319882,0,0.0,436.8333333333333,0,411,7240
